t_capture_s,n_markers_valid,pose_valid,pos_err_mm,rot_err_deg,true_yaw_deg,est_yaw_deg
17.087499999999352,3,True,0.11407931792116402,0.028761215622876965,-2.6385050964704835,-2.6306962467248725
17.09166666666602,3,True,0.14065372651075464,0.09417555979037019,-2.6411327712041492,-2.641500729412357
17.095833333332685,3,True,0.17872602879088365,0.07083803908105127,-2.643773855182014,-2.638493537336327
17.09999999999935,3,True,0.17988118625451024,0.11852819364370623,-2.6464280171010817,-2.6396392670251103
17.104166666666018,3,True,0.07395168369870836,0.02712322198252175,-2.650303957983441,-2.626801648619491
17.108333333332684,3,True,0.05693187695868531,0.01966612694454333,-2.652948784396178,-2.6551693169117074
17.11249999999935,3,True,0.16351068268471391,0.060897092102877914,-2.6553281267154745,-2.6392543982285512
17.116666666666017,3,True,0.12523090549054813,0.018014401486378433,-2.6576970014323726,-2.672956844427771
17.120833333332683,3,True,0.14096064980668113,0.021517807765011308,-2.6600817937587857,-2.6465641403084614
17.12499999999935,3,True,0.1468230260555197,0.09017369264198107,-2.6626707039137103,-2.6567419254715716
17.129166666666016,3,True,0.037753622603734646,0.04026447726321674,-2.6654210790824,-2.6725819576960443
17.133333333332683,3,True,0.030996389978347066,0.0478679170026759,-2.667915684131963,-2.645564083006568
17.13749999999935,3,True,0.1862313034705415,0.019170159243675253,-2.670294106228822,-2.666275039336253
17.141666666666016,3,True,0.11730488358591735,0.049094120075944735,-2.672664945649672,-2.6837458836742036
17.145833333332682,3,True,0.15001654553809196,0.06323782497265237,-2.675226038430791,-2.6976787903268353
17.14999999999935,3,True,0.16318032407665584,0.05031557217784586,-2.6779405164964003,-2.6559733265851295
17.154166666666015,3,True,0.13045035048948275,0.11971692643743875,-2.6815685339969253,-2.67937706703966
17.15833333333268,3,True,0.03610077279864741,0.03059931808504297,-2.6838986470385873,-2.6818021162124848
17.162499999999348,3,True,0.0453832550083824,0.04979780899850824,-2.6862975347730993,-2.6797862648335258
17.166666666666014,3,True,0.24187431075072965,0.05752811262056062,-2.6889058227947826,-2.6906215668330278
17.17083333333268,3,True,0.09591643505660453,0.02084034338513288,-2.691506299067267,-2.6880353186110812
17.174999999999347,3,True,0.07795643958920505,0.024034176511588352,-2.6938206655916024,-2.6964848652684936
